unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.64E+12,27/12/2021 18:00,BTC/USDT,51853.1,51932,51626.55,51690.69,1296.1781,67059908.42,45090
1.64E+12,27/12/2021 17:00,BTC/USDT,51468,52088,51441.67,51853.1,2306.06183,119475460.2,80893
1.64E+12,27/12/2021 16:00,BTC/USDT,51450.58,51519.97,51210,51468,1233.70476,63387939.29,46593
1.64E+12,27/12/2021 15:00,BTC/USDT,51502.55,51655.05,51366,51450.57,1137.10818,58560635.56,49077
1.64E+12,27/12/2021 14:00,BTC/USDT,51299.99,51677,51210,51502.54,1970.71236,101418376.3,69713
1.64E+12,27/12/2021 13:00,BTC/USDT,51118.84,51400,50979.83,51300,1689.5045,86570541.98,57989
1.64E+12,27/12/2021 12:00,BTC/USDT,50759.46,51200,50567.07,51118.83,1798.24962,91609394.6,53342
1.64E+12,27/12/2021 11:00,BTC/USDT,50791.1,50875.41,50666.01,50759.45,917.20694,46564413.14,32814
1.64E+12,27/12/2021 10:00,BTC/USDT,50755.87,50900,50675.32,50791.11,854.73514,43412473.56,31826
1.64E+12,27/12/2021 09:00,BTC/USDT,50555,50772.47,50499.77,50755.87,1077.65448,54557593.65,35476
1.64E+12,27/12/2021 08:00,BTC/USDT,50694.83,50846.63,50555,50555.01,873.45815,44296029.14,33638
1.64E+12,27/12/2021 07:00,BTC/USDT,50935.94,50985.39,50631,50694.83,953.99767,48489634.91,29056
1.64E+12,27/12/2021 06:00,BTC/USDT,50853.03,50974.82,50730.53,50935.93,808.85343,41141335.05,28356
1.64E+12,27/12/2021 05:00,BTC/USDT,51001.52,51020,50832.72,50853.02,747.07122,38035626.04,25054
1.64E+12,27/12/2021 04:00,BTC/USDT,51009.02,51093.86,50870.96,51001.51,1079.85491,55024743.94,33975
1.64E+12,27/12/2021 03:00,BTC/USDT,50816.19,51150,50791.07,51009.02,1109.63762,56609855.59,33156
1.64E+12,27/12/2021 02:00,BTC/USDT,50787.93,50940.01,50669.04,50816.24,804.4424,40875486.96,30048
1.64E+12,27/12/2021 01:00,BTC/USDT,50622.86,50816.31,50449,50787.94,819.30551,41454950.03,28988
1.64E+12,27/12/2021 00:00,BTC/USDT,50775.48,50974.97,50567.6,50622.87,1018.69342,51711210.39,32613
1.64E+12,26/12/2021 23:00,BTC/USDT,50973.65,51062.04,50638.16,50775.49,656.46684,33355972.41,26007
1.64E+12,26/12/2021 22:00,BTC/USDT,50776.16,51280,50772,50973.64,1221.97065,62322969.33,45649
1.64E+12,26/12/2021 21:00,BTC/USDT,50269.44,51040,49914.73,50774.16,1890.38608,95645006.56,62679
1.64E+12,26/12/2021 20:00,BTC/USDT,50342.51,50382.61,50265.97,50269.44,387.9616,19526466.43,21888
1.64E+12,26/12/2021 19:00,BTC/USDT,50351.1,50465.54,50212.83,50342.51,643.89318,32420548.55,26277
1.64E+12,26/12/2021 18:00,BTC/USDT,50255.17,50399,50139.07,50351.1,650.75879,32688625.78,27034
1.64E+12,26/12/2021 17:00,BTC/USDT,50240.53,50386,50166.08,50255.17,731.04697,36757975.31,30123
1.64E+12,26/12/2021 16:00,BTC/USDT,50049.34,50400,50018.38,50240.53,854.58314,42928740.76,34599
1.64E+12,26/12/2021 15:00,BTC/USDT,49901.57,50281.08,49900.74,50049.34,949.75752,47563203.38,34664
1.64E+12,26/12/2021 14:00,BTC/USDT,49842,49950,49732.01,49901.56,618.67657,30822475.54,29876
1.64E+12,26/12/2021 13:00,BTC/USDT,49870.52,49984,49765.2,49841.99,633.77758,31599003.32,28348
1.64E+12,26/12/2021 12:00,BTC/USDT,49748.89,49964.28,49642.11,49870.53,756.26845,37668301.19,32192
1.64E+12,26/12/2021 11:00,BTC/USDT,50080,50125,49412,49748.89,1463.81011,72862282.92,47447
1.64E+12,26/12/2021 10:00,BTC/USDT,50012.61,50104,49924.02,50079.99,720.51634,36038980.56,30011
1.64E+12,26/12/2021 09:00,BTC/USDT,49881.97,50169.17,49840.2,50012.6,772.37161,38608634.19,29399
1.64E+12,26/12/2021 08:00,BTC/USDT,49930.39,50089.93,49826.01,49881.98,742.58404,37110548.67,28400
1.64E+12,26/12/2021 07:00,BTC/USDT,49904.96,49974.98,49716.17,49930.39,545.66501,27206386.75,21715
1.64E+12,26/12/2021 06:00,BTC/USDT,49862.64,49961.51,49804.58,49904.96,475.21303,23701998.16,21392
1.64E+12,26/12/2021 05:00,BTC/USDT,49867.65,49977.07,49800,49862.63,626.04398,31230156.63,20550
1.64E+12,26/12/2021 04:00,BTC/USDT,49675.56,49884.71,49600.95,49867.65,861.16017,42843845.5,31127
1.64E+12,26/12/2021 03:00,BTC/USDT,50028.49,50028.5,49610,49675.56,1885.43297,93883083.96,50883
1.64E+12,26/12/2021 02:00,BTC/USDT,50523.26,50557.87,49800,50028.5,1962.59558,98396977.96,55706
1.64E+12,26/12/2021 01:00,BTC/USDT,50378.41,50672.93,50314.66,50523.25,913.48694,46127945.34,25356
1.64E+12,26/12/2021 00:00,BTC/USDT,50399.67,50561.34,50255,50378.41,1605.46199,80890112.36,35811
1.64E+12,25/12/2021 23:00,BTC/USDT,50609.59,50691.17,50335.67,50399.66,1301.74089,65809360.91,33530
1.64E+12,25/12/2021 22:00,BTC/USDT,50960.01,50970.48,50554.46,50609.58,797.96415,40487136.81,30760
1.64E+12,25/12/2021 21:00,BTC/USDT,50852.83,51080,50820.93,50960.01,677.25602,34520222.82,29390
1.64E+12,25/12/2021 20:00,BTC/USDT,50889.15,50995.75,50732.58,50852.83,549.51431,27957795.56,25932
1.64E+12,25/12/2021 19:00,BTC/USDT,50986.35,51062.1,50816.86,50889.15,477.80948,24321177.04,23564
1.64E+12,25/12/2021 18:00,BTC/USDT,50781.74,51156.23,50705.64,50986.34,1095.36984,55788156.69,44155
1.64E+12,25/12/2021 17:00,BTC/USDT,50600.02,50849,50142.32,50781.75,2036.45313,102726627.9,62454
1.64E+12,25/12/2021 16:00,BTC/USDT,50659.91,50765.32,50444.7,50600.02,1358.0278,68751209.49,46648
1.64E+12,25/12/2021 15:00,BTC/USDT,50744.89,50815.54,50650,50659.91,848.68752,43057356,37395
1.64E+12,25/12/2021 14:00,BTC/USDT,50847.48,50865.55,50650,50744.9,688.75155,34943703.94,33776
1.64E+12,25/12/2021 13:00,BTC/USDT,50802.76,50900,50631.55,50847.48,1030.35323,52303159.48,32625
1.64E+12,25/12/2021 12:00,BTC/USDT,50682.97,50934.78,50682.96,50802.76,594.23214,30200281.88,37498
1.64E+12,25/12/2021 11:00,BTC/USDT,50645.41,50816.32,50583.15,50682.97,537.97712,27264133.71,35022
1.64E+12,25/12/2021 10:00,BTC/USDT,50807.39,50841.37,50555,50645.41,921.06352,46697165.67,39585
1.64E+12,25/12/2021 09:00,BTC/USDT,50886.35,51009.29,50802,50807.4,531.8189,27068669.65,27074
1.64E+12,25/12/2021 08:00,BTC/USDT,50919.18,50968.57,50789,50886.35,643.88073,32753137.37,25874
1.64E+12,25/12/2021 07:00,BTC/USDT,50965.89,51084.13,50822.17,50919.17,782.58942,39862327.57,28017
1.64E+12,25/12/2021 06:00,BTC/USDT,50886.99,50986.23,50656.43,50965.88,640.70759,32569638.69,29748
1.64E+12,25/12/2021 05:00,BTC/USDT,50886.42,51010.42,50858.56,50886.99,484.5835,24682510.08,20546
1.64E+12,25/12/2021 04:00,BTC/USDT,50844.13,51054.69,50800.79,50886.42,600.63354,30585695.77,20787
1.64E+12,25/12/2021 03:00,BTC/USDT,50768.42,50932.49,50700.19,50844.14,533.43132,27119340.62,22142
1.64E+12,25/12/2021 02:00,BTC/USDT,50992.55,51131.25,50768.42,50768.43,663.28411,33804873.16,25796
1.64E+12,25/12/2021 01:00,BTC/USDT,51045.25,51090,50850,50992.54,594.85161,30323392.62,24681
1.64E+12,25/12/2021 00:00,BTC/USDT,50819.99,51066.32,50600,51045.25,744.53471,37893955.75,29980
1.64E+12,24/12/2021 23:00,BTC/USDT,50760.55,50890.01,50500,50820,1032.09337,52309184.01,36641
1.64E+12,24/12/2021 22:00,BTC/USDT,50876.44,50955.53,50570.16,50760.55,1001.76155,50852276.11,43841
1.64E+12,24/12/2021 21:00,BTC/USDT,51109.17,51135.26,50847.84,50876.44,598.85044,30540934.14,26808
1.64E+12,24/12/2021 20:00,BTC/USDT,51126.4,51236.15,50773.9,51109.18,1640.57091,83676877.91,53714
1.64E+12,24/12/2021 19:00,BTC/USDT,51600.47,51810,51083.58,51126.4,1935.07156,99617162.27,65289
1.64E+12,24/12/2021 18:00,BTC/USDT,51112.83,51638,51072.16,51600.48,1861.91217,95593921.6,53501
1.64E+12,24/12/2021 17:00,BTC/USDT,50926.96,51116.31,50735.87,51112.83,684.89831,34859739.2,33905
1.64E+12,24/12/2021 16:00,BTC/USDT,50956.68,51220,50826.08,50926.97,1619.27325,82676193.08,53144
1.64E+12,24/12/2021 15:00,BTC/USDT,50760.99,50987.2,50384.43,50956.68,1950.43136,98816269.3,67160
1.64E+12,24/12/2021 14:00,BTC/USDT,51040.49,51244.22,50668.52,50760.99,1466.83006,74853690.91,48453
1.64E+12,24/12/2021 13:00,BTC/USDT,51026.21,51171.74,50870.6,51040.49,971.86647,49564024.38,36126
1.64E+12,24/12/2021 12:00,BTC/USDT,50993.89,51084.41,50823.39,51026.21,982.19209,50053081.3,43268
1.64E+12,24/12/2021 11:00,BTC/USDT,51181.29,51550,50858,50993.88,2212.41929,113423694.2,60480
1.64E+12,24/12/2021 10:00,BTC/USDT,51267.13,51271.63,51053.96,51181.29,780.55018,39932042.15,30500
1.64E+12,24/12/2021 09:00,BTC/USDT,51069.18,51300.01,51034.97,51267.12,909.00254,46534953.51,32787
1.64E+12,24/12/2021 08:00,BTC/USDT,50994.75,51198,50895.57,51069.18,998.78873,51012488.68,38315
1.64E+12,24/12/2021 07:00,BTC/USDT,50883.73,51076.98,50818.1,50994.75,913.84277,46573942.46,33824
1.64E+12,24/12/2021 06:00,BTC/USDT,51012.72,51012.73,50736.11,50883.73,955.1915,48615763.92,43232
1.64E+12,24/12/2021 05:00,BTC/USDT,50951.41,51026.34,50828.99,51012.73,765.92466,39011126.45,38919
1.64E+12,24/12/2021 04:00,BTC/USDT,51030,51109.09,50926.55,50951.47,560.59259,28611166.13,22379
1.64E+12,24/12/2021 03:00,BTC/USDT,51044.02,51167.46,50851.02,51029.99,1237.77455,63136317.84,42022
1.64E+12,24/12/2021 02:00,BTC/USDT,51350.01,51527.58,51015.55,51044.02,2286.33021,117213587,68320
1.64E+12,24/12/2021 01:00,BTC/USDT,50877.38,51375,50843.12,51350.01,3037.17958,155497354,59615
1.64E+12,24/12/2021 00:00,BTC/USDT,50838.82,50990,50644.48,50877.38,1258.57071,63941955.57,42165
1.64E+12,23/12/2021 23:00,BTC/USDT,50758.94,50851.11,50501,50838.81,1048.89266,53164421.16,37363
1.64E+12,23/12/2021 22:00,BTC/USDT,50824.37,50998.72,50706.45,50758.94,858.21201,43617219.73,38411
1.64E+12,23/12/2021 21:00,BTC/USDT,50929.71,50980.99,50622.75,50824.37,1290.12677,65485117.66,41090
1.64E+12,23/12/2021 20:00,BTC/USDT,51110,51209.3,50718.66,50929.71,1825.89043,93014174.36,70365
1.64E+12,23/12/2021 19:00,BTC/USDT,50619.98,51375,50500,51109.99,2934.34312,149626398.9,104634
1.64E+12,23/12/2021 18:00,BTC/USDT,50060.01,50776.98,50060,50619.98,4053.4834,204690753.5,111524
1.64E+12,23/12/2021 17:00,BTC/USDT,49089.49,50166,49013,50060.01,3915.22028,194417790.5,111929
1.64E+12,23/12/2021 16:00,BTC/USDT,48819.33,49154,48677.52,49089.49,2038.16202,99695899.48,66661
1.64E+12,23/12/2021 15:00,BTC/USDT,48599.24,48849.66,48578.15,48819.33,992.50872,48386711.02,39403
1.64E+12,23/12/2021 14:00,BTC/USDT,48614.96,48700,48464,48599.23,997.82265,48477077.09,36654
1.64E+12,23/12/2021 13:00,BTC/USDT,48616.94,48859.61,48584.43,48614.97,1384.61313,67492559.24,44795
1.64E+12,23/12/2021 12:00,BTC/USDT,48354.76,48838.63,48323.98,48616.93,1249.92282,60711956.44,42519
1.64E+12,23/12/2021 11:00,BTC/USDT,48434.53,48541.86,48227.98,48354.77,1185.40474,57366938.05,38391
1.64E+12,23/12/2021 10:00,BTC/USDT,48376.94,48450,48211.62,48434.53,807.06689,39012743.12,33286
1.64E+12,23/12/2021 09:00,BTC/USDT,48339.91,48424.97,48149,48376.94,881.70746,42579689.88,34569
1.64E+12,23/12/2021 08:00,BTC/USDT,48129.61,48363,48060,48339.9,998.79131,48169912.58,36560
1.64E+12,23/12/2021 07:00,BTC/USDT,48468.93,48500,48031.45,48129.6,1148.70861,55436001.83,39622
1.64E+12,23/12/2021 06:00,BTC/USDT,48384.53,48499.55,48265.71,48468.92,834.07255,40361804.71,28151
1.64E+12,23/12/2021 05:00,BTC/USDT,48362.41,48567.1,48200,48384.52,767.30713,37134714.42,25914
1.64E+12,23/12/2021 04:00,BTC/USDT,48524.11,48584.71,48295.51,48362.41,616.1453,29875609.63,26573
1.64E+12,23/12/2021 03:00,BTC/USDT,48355.39,48555,48208.25,48524.11,795.94821,38504920.47,30133
1.64E+12,23/12/2021 02:00,BTC/USDT,48469.13,48731.71,48321.09,48355.4,1310.53817,63640122.81,40937
1.64E+12,23/12/2021 01:00,BTC/USDT,48289.99,48490.22,48069.51,48469.14,927.9752,44836019.04,32610
1.64E+12,23/12/2021 00:00,BTC/USDT,48588.17,48673.13,47920.42,48290,2329.67688,112431275.1,63956
1.64E+12,22/12/2021 23:00,BTC/USDT,48977.21,48995.89,48555,48588.16,1186.22529,57785898.32,33324
1.64E+12,22/12/2021 22:00,BTC/USDT,49048.83,49084.45,48788.49,48977.21,710.47289,34771524.38,29940
1.64E+12,22/12/2021 21:00,BTC/USDT,48974.33,49139.97,48836.72,49048.84,894.4665,43799463.52,29477
1.64E+12,22/12/2021 20:00,BTC/USDT,48931.99,49144.99,48860.47,48974.34,1309.98901,64193404.9,32398
1.64E+12,22/12/2021 19:00,BTC/USDT,48576.02,48950,48506.01,48931.99,799.48215,38978277.68,30432
1.64E+12,22/12/2021 18:00,BTC/USDT,48702.07,48846.42,48524.98,48576.02,886.56148,43172645.11,37884
1.64E+12,22/12/2021 17:00,BTC/USDT,48998,49100,48689.65,48702.07,959.87212,46895621.03,39123
1.64E+12,22/12/2021 16:00,BTC/USDT,48879.28,49245.81,48757.82,48998,1300.45263,63748205.56,51508
1.64E+12,22/12/2021 15:00,BTC/USDT,48805.04,48906.76,48624.15,48879.28,1011.17956,49349318.07,42117
1.64E+12,22/12/2021 14:00,BTC/USDT,48560,48949.99,48521.18,48805.05,1246.36353,60748024.11,51450
1.64E+12,22/12/2021 13:00,BTC/USDT,48578.36,48790.95,48421.87,48560,1437.56593,69819267.04,56931
1.64E+12,22/12/2021 12:00,BTC/USDT,48981.98,49123.62,48512,48578.37,2018.41743,98425768.63,64604
1.64E+12,22/12/2021 11:00,BTC/USDT,49084.17,49234.69,48891.63,48981.99,1062.06155,52119105.92,40065
1.64E+12,22/12/2021 10:00,BTC/USDT,48941.35,49150,48862.74,49084.17,905.76958,44412416.18,35266
1.64E+12,22/12/2021 09:00,BTC/USDT,49260.22,49325,48830.29,48941.35,1411.98917,69280754.09,47441
1.64E+12,22/12/2021 08:00,BTC/USDT,49206.43,49535,49099.54,49258.01,1573.40629,77616990.92,42788
1.64E+12,22/12/2021 07:00,BTC/USDT,49057.22,49300,49055.74,49206.42,796.68034,39207456.29,29067
1.64E+12,22/12/2021 06:00,BTC/USDT,48964.87,49230.55,48922.33,49057.21,867.53354,42598266.68,29219
1.64E+12,22/12/2021 05:00,BTC/USDT,49312.4,49331.9,48914.07,48964.88,948.35712,46545354.75,32358
1.64E+12,22/12/2021 04:00,BTC/USDT,49249,49347.9,49081.78,49312.4,1026.27797,50552196.85,37105
1.64E+12,22/12/2021 03:00,BTC/USDT,49327.24,49446.35,49141.15,49249,892.82053,44007309.87,33313
1.64E+12,22/12/2021 02:00,BTC/USDT,48818.9,49576.13,48727.47,49326.5,1987.96756,97997311,62485
1.64E+12,22/12/2021 01:00,BTC/USDT,48644.12,48847.14,48600,48818.89,742.92826,36202862.45,27765
1.64E+12,22/12/2021 00:00,BTC/USDT,48887.59,48992.5,48630.01,48644.13,1027.36177,50191151.99,33420
1.64E+12,21/12/2021 23:00,BTC/USDT,49287.92,49287.93,48840.01,48889.88,1020.3359,50104408.86,34449
1.64E+12,21/12/2021 22:00,BTC/USDT,49084.24,49287.93,48943.61,49287.92,873.50019,42880267.84,37814
1.64E+12,21/12/2021 21:00,BTC/USDT,48608.94,49177,48528.89,49084.25,1360.5625,66517538.77,44554
1.64E+12,21/12/2021 20:00,BTC/USDT,48619.8,48791.95,48461.47,48608.95,813.50308,39537362.92,33727
1.64E+12,21/12/2021 19:00,BTC/USDT,48441.51,48660.92,48332.5,48619.79,863.33488,41864877.04,34111
1.64E+12,21/12/2021 18:00,BTC/USDT,48655.16,48684.93,48402,48441.51,963.02756,46764042.71,31049
1.64E+12,21/12/2021 17:00,BTC/USDT,48685.18,48876.94,48570.32,48655.17,938.65985,45699020.12,33947
1.64E+12,21/12/2021 16:00,BTC/USDT,48418.48,48746.97,48381.57,48685.19,1137.16935,55228977.13,39809
1.64E+12,21/12/2021 15:00,BTC/USDT,48624.01,48788.87,48265.24,48418.49,2209.08606,107149902.9,61643
1.64E+12,21/12/2021 14:00,BTC/USDT,48909.49,48966.2,48520,48624.01,1453.20324,70831256.37,51771
1.64E+12,21/12/2021 13:00,BTC/USDT,48735.49,48970.88,48575.09,48909.49,1564.00435,76276014.02,54925
1.64E+12,21/12/2021 12:00,BTC/USDT,48866.92,49328.96,48641.35,48735.49,3074.34857,150713674.7,83072
1.64E+12,21/12/2021 11:00,BTC/USDT,48657.86,48899,48623.48,48866.92,1073.64637,52352681.26,32534
1.64E+12,21/12/2021 10:00,BTC/USDT,48591.71,48785.16,48568.39,48657.85,838.14217,40801707.51,28635
1.64E+12,21/12/2021 09:00,BTC/USDT,48566.43,48699,48438.49,48591.72,1258.33927,61102450.6,37320
1.64E+12,21/12/2021 08:00,BTC/USDT,48579.77,49000,48512,48566.44,2877.38845,140333040,63664
1.64E+12,21/12/2021 07:00,BTC/USDT,48546.88,48671.56,48412.43,48579.77,1225.43448,59465916.78,38586
1.64E+12,21/12/2021 06:00,BTC/USDT,48600.5,48704.17,48331.56,48546.88,1481.32305,71811471.69,43154
1.64E+12,21/12/2021 05:00,BTC/USDT,48555,48768.6,48291.36,48600.51,2136.57152,103765711.2,56006
1.64E+12,21/12/2021 04:00,BTC/USDT,47928.48,48824.16,47927.05,48555.01,4522.30817,219242980.2,109337
1.64E+12,21/12/2021 03:00,BTC/USDT,46942.54,48085,46914.76,47928.47,3002.1863,142807996.6,78485
1.64E+12,21/12/2021 02:00,BTC/USDT,46946.72,47098.8,46871.82,46942.54,723.05568,33944414.2,25664
1.64E+12,21/12/2021 01:00,BTC/USDT,46793.22,47000,46630,46946.72,1076.8016,50408712.2,32611
1.64E+12,21/12/2021 00:00,BTC/USDT,46914.17,47162.27,46754.39,46793.23,1227.99665,57629723.48,32545
1.64E+12,20/12/2021 23:00,BTC/USDT,46757.7,47096.96,46747.84,46914.16,1028.84754,48258587.64,28018
1.64E+12,20/12/2021 22:00,BTC/USDT,46962.64,47108.92,46717.55,46757.69,727.72223,34146348.05,31339
1.64E+12,20/12/2021 21:00,BTC/USDT,47020.99,47537.57,46956.89,46961.23,2309.70816,109077913.7,61232
1.64E+12,20/12/2021 20:00,BTC/USDT,46585.56,47246,46585.55,47021.02,2240.77932,105080778.7,60166
1.64E+12,20/12/2021 19:00,BTC/USDT,46268.58,46690,46240.01,46585.55,1717.22917,79833812.42,52616
1.64E+12,20/12/2021 18:00,BTC/USDT,46116.62,46340.1,46025.01,46268.58,1725.71117,79694067.38,45618
1.64E+12,20/12/2021 17:00,BTC/USDT,46412.5,46500,46101,46116.61,1200.80394,55590486.68,39447
1.64E+12,20/12/2021 16:00,BTC/USDT,45974.09,46499,45863.72,46412.41,1636.13153,75558784.88,45757
1.64E+12,20/12/2021 15:00,BTC/USDT,46307.48,46307.49,45907.81,45974.08,1562.93057,72081354.18,45174
1.64E+12,20/12/2021 14:00,BTC/USDT,45713.94,46313.89,45558.85,46307.49,2633.54582,120803855.5,68799
1.64E+12,20/12/2021 13:00,BTC/USDT,45721.52,45999.41,45581.94,45713.94,1317.09398,60333041.79,42840
1.64E+12,20/12/2021 12:00,BTC/USDT,46092.6,46092.6,45650,45721.52,1275.36393,58444217.41,41307
1.64E+12,20/12/2021 11:00,BTC/USDT,45882.55,46138.06,45822,46092.6,1067.69187,49137960.47,34377
1.64E+12,20/12/2021 10:00,BTC/USDT,45839.4,46142.94,45750,45882.54,1435.92368,65970957.3,42562
1.64E+12,20/12/2021 09:00,BTC/USDT,46278.32,46309.16,45819.02,45839.4,2346.10826,107909163.2,69949
1.64E+12,20/12/2021 08:00,BTC/USDT,46429.19,46554,46141.64,46283.24,1265.59991,58666692.92,42375
1.64E+12,20/12/2021 07:00,BTC/USDT,46557.32,46557.32,46103,46429.19,1340.34779,62130465.74,42817
1.64E+12,20/12/2021 06:00,BTC/USDT,46433.17,46664.96,46250,46557.32,1477.90081,68665485.64,45453
1.64E+12,20/12/2021 05:00,BTC/USDT,46967.48,47049.87,46376.02,46433.18,1375.30955,64196221.73,43525
1.64E+12,20/12/2021 04:00,BTC/USDT,46687.22,47032.87,46659.82,46967.48,873.9888,40963142.87,30834
1.64E+12,20/12/2021 03:00,BTC/USDT,46731.85,46846,46484.99,46687.22,1036.19149,48310863.1,34828
1.64E+12,20/12/2021 02:00,BTC/USDT,46619.55,46831.57,46459.36,46731.84,980.7049,45748632.87,33329
1.64E+12,20/12/2021 01:00,BTC/USDT,46880.83,47200,46493.19,46619.56,1539.83912,72140279.45,44388
1.64E+12,20/12/2021 00:00,BTC/USDT,46681.24,46900,46220,46880.83,1733.03255,80620004.19,49738
1.64E+12,19/12/2021 23:00,BTC/USDT,47296.66,47432.53,46600,46681.23,1282.52215,60237196.22,35187
1.64E+12,19/12/2021 22:00,BTC/USDT,46730.36,47550,46657.96,47296.66,1150.0924,54260576.93,40613
1.64E+12,19/12/2021 21:00,BTC/USDT,46776.38,46884.95,46631.33,46730.35,597.90587,27977157.68,21846
1.64E+12,19/12/2021 20:00,BTC/USDT,46673.94,46902.27,46482.9,46776.39,1033.95367,48303505.83,33629
1.64E+12,19/12/2021 19:00,BTC/USDT,47117.22,47153.79,46580,46673.93,1487.72658,69527926.36,42894
1.64E+12,19/12/2021 18:00,BTC/USDT,47141.22,47178.91,46880,47121.57,751.59703,35334971.62,33125
1.64E+12,19/12/2021 17:00,BTC/USDT,47162.03,47237.92,47023.71,47141.22,791.62551,37296621.04,28631
1.64E+12,19/12/2021 16:00,BTC/USDT,47239.81,47500,47146,47162.04,780.38559,36897127.4,29791
1.64E+12,19/12/2021 15:00,BTC/USDT,47393.21,47470.01,47150,47239.8,786.11137,37147596.92,32092
1.64E+12,19/12/2021 14:00,BTC/USDT,47629.95,48300.01,47000,47393.2,3709.81424,176679344.1,95735
1.64E+12,19/12/2021 13:00,BTC/USDT,47256.64,47777,46894.75,47629.95,1648.29469,77933966.86,46758
1.64E+12,19/12/2021 12:00,BTC/USDT,47155.24,47300,46867.01,47256.64,1111.78869,52378624.55,29894
1.64E+12,19/12/2021 11:00,BTC/USDT,47125.01,47200.26,46964.46,47152.72,767.31963,36125857.52,26455
1.64E+12,19/12/2021 10:00,BTC/USDT,47102.02,47222,46807.27,47125.01,1077.84148,50687310.78,34140
1.64E+12,19/12/2021 09:00,BTC/USDT,47473.03,47560.65,47000,47102.02,1635.40195,77180486.56,41957
1.64E+12,19/12/2021 08:00,BTC/USDT,47515.09,47641.77,47405,47473.06,687.24313,32659541.24,26589
1.64E+12,19/12/2021 07:00,BTC/USDT,47484.33,47736,47445.16,47515.09,839.62779,39951187.12,25965
1.64E+12,19/12/2021 06:00,BTC/USDT,47599.99,47673.77,47447.62,47484.32,869.13874,41343793.41,25693
1.64E+12,19/12/2021 05:00,BTC/USDT,47892.73,48011.68,47534.8,47600,1309.58546,62515688.28,30670
1.64E+12,19/12/2021 04:00,BTC/USDT,47714.61,48074.16,47712,47892.73,1247.47767,59781105.57,34931
1.64E+12,19/12/2021 03:00,BTC/USDT,47150.01,47990.75,47126.01,47712.38,2633.08777,125441811.8,68474
1.64E+12,19/12/2021 02:00,BTC/USDT,46579.21,47180.76,46527.76,47150.01,1361.88714,63877524.83,32886
1.64E+12,19/12/2021 01:00,BTC/USDT,46664.33,46820.64,46406.91,46579.22,863.54041,40237898.33,27187
1.64E+12,19/12/2021 00:00,BTC/USDT,46834.47,46887.69,46550,46664.34,881.73769,41181777.41,29685
1.64E+12,18/12/2021 23:00,BTC/USDT,46773.85,47000.77,46639.7,46834.48,581.33915,27232368.73,22743
1.64E+12,18/12/2021 22:00,BTC/USDT,46948.37,47100,46666.67,46773.84,762.23854,35763893.73,28725
1.64E+12,18/12/2021 21:00,BTC/USDT,46864.55,46980,46740.9,46948.38,803.65536,37666743.67,25690
1.64E+12,18/12/2021 20:00,BTC/USDT,46643.68,46899.22,46525,46864.56,647.99698,30270727.55,26391
1.64E+12,18/12/2021 19:00,BTC/USDT,46726.37,46774.44,46325.61,46643.68,1109.88266,51633699.36,37835
1.64E+12,18/12/2021 18:00,BTC/USDT,46665.13,46777.84,46620.1,46726.37,660.74307,30866503.63,31799
1.64E+12,18/12/2021 17:00,BTC/USDT,46795,46862.12,46593.9,46665.13,1321.02112,61701833.21,40588
1.64E+12,18/12/2021 16:00,BTC/USDT,46858.56,46992.14,46756.28,46799.94,837.22386,39240499.96,30997
1.64E+12,18/12/2021 15:00,BTC/USDT,47009.03,47219.16,46825.33,46858.55,919.10574,43211886.72,32901
1.64E+12,18/12/2021 14:00,BTC/USDT,46639.22,47045.73,46600,47009.02,934.66406,43797966.08,33437
1.64E+12,18/12/2021 13:00,BTC/USDT,47035.51,47085.1,46560.83,46639.22,1032.54688,48405067.74,36123
1.64E+12,18/12/2021 12:00,BTC/USDT,47070.43,47168.74,46886.18,47035.5,808.18668,38004699.58,32564
1.64E+12,18/12/2021 11:00,BTC/USDT,47309.56,47359.04,46930.46,47070.44,1008.64958,47569198.98,37159
1.64E+12,18/12/2021 10:00,BTC/USDT,46841.62,47392.37,46705.6,47309.57,1749.89596,82264890.89,52919
1.64E+12,18/12/2021 09:00,BTC/USDT,46335.69,46854.28,46328.4,46841.63,1023.84548,47704590.88,35217
1.64E+12,18/12/2021 08:00,BTC/USDT,46364.09,46662.96,46194.44,46335.69,1167.00547,54214380.83,37330
1.64E+12,18/12/2021 07:00,BTC/USDT,46332.39,46468.98,46310.29,46364.08,656.85305,30469872.58,28849
1.64E+12,18/12/2021 06:00,BTC/USDT,46592.29,46770.9,46265.94,46332.38,1034.72929,48122248.15,34296
1.64E+12,18/12/2021 05:00,BTC/USDT,46395.89,46858.27,46203.11,46592.29,1153.22623,53746684.11,38694
1.64E+12,18/12/2021 04:00,BTC/USDT,46283.04,46500,46072.33,46395.9,1033.28922,47844261.36,32580
1.64E+12,18/12/2021 03:00,BTC/USDT,45696.22,46545.83,45666.01,46283.05,1396.14327,64490809.71,43455
1.64E+12,18/12/2021 02:00,BTC/USDT,45662.95,45983.78,45500,45696.23,1168.64532,53484608.39,43020
1.64E+12,18/12/2021 01:00,BTC/USDT,46314.88,46362.47,45629.68,45661.11,1518.51151,69647264.24,47494
1.64E+12,18/12/2021 00:00,BTC/USDT,46133.83,46380.1,45777.45,46314.87,1690.65423,77850435.64,51260
